feature,best_lag,f_statistic,p_value,is_significant,significance_level,data_points,branch_id,heating_season,season_name,data_length,combination
ta_humidity_interaction,12,27.368502257779827,1.4663689933936892e-60,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ws_lag_12h_mean,12,24.0333465734321,1.0134896738185813e-52,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ws_lag_24h_mean,2,120.47747819274208,1.2644280310539203e-51,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ws,5,44.32030192677892,1.0164985895607999e-44,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ta_fourier_sin_2,3,68.92256785943954,1.6130532577694413e-43,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wind_chill_fourier_sin_2,3,68.92256785943954,1.6130532577694413e-43,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
hm_fourier_sin_2,3,68.92256785943954,1.6130532577694413e-43,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ws_fourier_sin_2,3,68.92256785943954,1.6130532577694413e-43,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
hm_lag_9h_mean,12,18.958906040158247,9.732148614842403e-41,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wind_temp_interaction,12,18.940885005179567,1.0735770560360346e-40,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
day_of_year_sin,3,61.26908094529671,8.929631101507472e-39,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ws_lag_6h_mean,11,18.857233434208865,2.0206431527307103e-37,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ta_cubed,11,18.690639029670226,4.6619330422697026e-37,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wd_lag_12h_mean,12,15.69324009787925,5.1563645511686306e-33,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wd_lag_9h_mean,12,13.241618262418012,3.156458011420196e-27,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wd_lag_15h_mean,9,14.780837797676389,7.067296235849339e-24,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ws_lag_9h_mean,10,13.198310446696576,4.470994941031141e-23,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
dayofweek_cos,12,11.282362321354608,1.264829810311707e-22,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wd_lag_6h_mean,12,11.1905508723876,2.0747636463752662e-22,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wd_lag_3h_mean,12,10.947786573538746,7.67167184495964e-22,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
month_day_interaction,3,28.12070468139223,5.3190808930423956e-18,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wd_lag_18h_mean,8,12.14427786663811,2.6356541150104792e-17,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wd_lag_24h_mean,12,7.937675974669227,7.198932187096102e-15,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wd,1,53.89289201419507,2.5219655926514624e-13,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wd_lag_21h_mean,1,45.6069611078248,1.6397384792262526e-11,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wind_chill_fourier_cos_1,2,14.371094665335585,6.020730058762037e-07,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ws_fourier_cos_1,2,14.371094665335585,6.020730058762037e-07,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ta_fourier_cos_1,2,14.371094665335585,6.020730058762037e-07,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
hm_fourier_cos_1,2,14.371094665335585,6.020730058762037e-07,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
hm_fourier_sin_3,2,14.345599060804386,6.175152707923096e-07,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ta_fourier_sin_3,2,14.345599060804386,6.175152707923096e-07,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ws_fourier_sin_3,2,14.345599060804386,6.175152707923096e-07,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wind_chill_fourier_sin_3,2,14.345599060804386,6.175152707923096e-07,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wind_chill_fourier_sin_1,2,13.511535513239936,1.4142504683807126e-06,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ws_fourier_sin_1,2,13.511535513239936,1.4142504683807126e-06,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
hm_fourier_sin_1,2,13.511535513239936,1.4142504683807126e-06,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ta_fourier_sin_1,2,13.511535513239936,1.4142504683807126e-06,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ws_fourier_cos_3,2,11.353041696171674,1.2092468148480131e-05,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
hm_fourier_cos_3,2,11.353041696171674,1.2092468148480131e-05,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ta_fourier_cos_3,2,11.353041696171674,1.2092468148480131e-05,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
wind_chill_fourier_cos_3,2,11.353041696171674,1.2092468148480131e-05,True,***,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
ta_diff_24h,2,6.245452734995345,0.001957034379025117,True,**,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
daily_temp_range,1,4.968410148418398,0.02586622915937542,True,*,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
rn_hr1_lag_6h_mean,1,3.7903262371667648,0.05161511452880233,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
rn_hr1_lag_3h_mean,3,1.996651671606375,0.11227123881167198,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
rn_day,10,1.384412630227346,0.18067016285124132,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
rn_hr1,8,1.286495288711963,0.24547251808409856,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
rn_hr1_lag_9h_mean,2,1.1026627853507487,0.33208052183836884,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
month_sin,10,1.1256884782750964,0.3381820991990262,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
rn_hr1_lag_24h_mean,1,0.7511879690437807,0.3861490948036488,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
dayofweek_sin,1,0.6225057569652321,0.43016147689795703,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
dayofweek,1,0.6153367187051315,0.4328290225136613,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
rn_hr1_lag_15h_mean,1,0.6069350032212121,0.4359873676424779,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
rn_hr1_lag_21h_mean,3,0.621798597886898,0.6008490994356601,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
rn_hr1_lag_12h_mean,1,0.1491744519825057,0.699344785324258,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
daily_temp_range_diff,12,0.6837500160912732,0.7687731578772052,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
rn_hr1_lag_18h_mean,1,0.08568135167045676,0.7697551723178082,False,,4272,L,2,난방하강기 (2-4월),4272,Branch_L_Season_2
hour_squared,12,140.00735742016627,5.261178e-317,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hour,12,135.37285888937342,3.2423581221968147e-307,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
si_lag_24h_mean,12,81.68402514109945,2.351844920922184e-189,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
si_lag_3h_mean,12,76.2474418074115,6.020297756695172e-177,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
si_lag_21h_mean,12,75.98280368300071,2.4315761187314407e-176,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
si,12,75.78420612373002,6.934280678075391e-176,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
si_lag_6h_mean,12,75.33325100646064,7.49666595179561e-175,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wind_chill_lag_9h_mean,5,168.77289800412208,2.0276837000906707e-170,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wind_chill_lag_6h_mean,5,168.51698188085987,3.591700227543232e-170,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_chi_lag_6h_mean,5,168.49252413181893,3.7934286184411364e-170,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_chi_lag_9h_mean,5,166.49346854429,3.310663138616221e-168,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hour_sin,12,71.6620892528907,2.0025931490962934e-166,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hour_cos,12,71.66208925289004,2.0025931491024405e-166,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_lag_24h_mean,12,69.46500162409288,2.4229378987747695e-161,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_chi_lag_24h_mean,12,68.83031455003362,7.106936092018657e-160,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
si_lag_9h_mean,6,132.02581078358662,2.980527248201278e-159,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_chi_lag_3h_mean,6,131.82050025429064,5.18185922552197e-159,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_chi,12,68.33431975346889,9.982064750556153e-159,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_squared,12,67.09224451928445,7.518573136457995e-156,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_lag_6h_mean,5,153.8204451134503,7.545451507724161e-156,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wind_chill_lag_24h_mean,12,66.5781395809589,1.1702186164810867e-154,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_chi_lag_21h_mean,12,66.2260602907456,7.676129408606626e-154,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta,12,66.18530220749376,9.544011393872561e-154,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_lag_1h,12,66.1278657414975,1.2972812381473557e-153,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
si_lag_15h_mean,12,66.03144521797972,2.1718852291747167e-153,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wind_chill_lag_3h_mean,6,126.82183038619851,3.74196624311779e-153,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_lag_21h_mean,12,65.56207693207499,2.6710990262297143e-152,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wind_chill_lag_12h_mean,5,150.10187547551385,3.32184567075199e-152,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_lag_3h_mean,6,125.33494558205453,2.088063657536601e-151,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_lag_9h_mean,4,184.6677681990422,5.043670902254879e-151,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wind_chill,12,64.83414338678875,1.3128750407210487e-150,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_chi_lag_12h_mean,5,148.3335934846792,1.8066485996039615e-150,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_chi_lag_15h_mean,12,64.71161076237166,2.5299612350319084e-150,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_cubed,12,64.60193187028209,4.551527920383958e-150,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wind_chill_lag_15h_mean,5,145.18856543753472,2.2288546850352697e-147,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_lag_2h,12,63.12388272107068,1.255043614179891e-146,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_lag_15h_mean,6,119.47130405665726,1.6808067140354422e-144,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wind_chill_lag_21h_mean,12,62.1620067241208,2.193518308854673e-144,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_lag_12h_mean,6,118.18856476906393,5.495615851391004e-143,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_diff_6h,12,61.2536511041826,2.8931463685416766e-142,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
DCI,12,61.10034938090864,6.598409935404014e-142,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_lag_3h,12,61.02610921649989,9.837121813555624e-142,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
si_lag_18h_mean,12,57.62871156879613,8.846206421412736e-134,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
si_lag_12h_mean,12,55.906039330989024,9.834628414381401e-130,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_chi_lag_18h_mean,12,49.6231749566773,6.631253134585919e-115,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_diff_12h,12,49.51813999844531,1.1761137431839584e-114,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hm_lag_24h_mean,12,47.30586086040467,2.084385184784886e-109,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_lag_18h_mean,12,46.53366298090125,1.426060990651946e-107,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wind_chill_lag_18h_mean,12,45.91674599061994,4.182399855692218e-106,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hm_lag_3h_mean,12,44.38703843247189,1.8369604417765435e-102,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hm_lag_6h_mean,12,43.64530226667952,1.0779778320992161e-100,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hm_lag_21h_mean,12,42.9707672444299,4.386675740401667e-99,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hm,12,41.07594405760694,1.4778819155928334e-94,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hm_lag_15h_mean,12,39.24451171194514,3.582232000495224e-90,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
month_sin,5,87.60418431856662,9.368107281524592e-90,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wind_temp_interaction,12,38.10411217944459,1.9425495417579587e-87,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
day_of_year_sin,5,83.42730595316452,1.6853822809279194e-85,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hm_lag_9h_mean,12,36.54748687691741,1.0601477105489707e-83,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ws_fourier_sin_2,5,81.44316416149802,1.784294022552345e-83,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hm_fourier_sin_2,5,81.44316416149802,1.784294022552345e-83,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_fourier_sin_2,5,81.44316416149802,1.784294022552345e-83,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wind_chill_fourier_sin_2,5,81.44316416149802,1.784294022552345e-83,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hm_lag_12h_mean,12,36.26937209594926,4.938638867431837e-83,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hm_ta_interaction,5,80.11443745151382,4.0611589499656573e-82,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_humidity_interaction,5,80.11443745151382,4.0611589499656573e-82,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hm_lag_18h_mean,12,32.633160321544544,2.7885008790055524e-74,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
day_of_year,5,70.85665165274136,1.236488332309651e-72,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
HDD_20,5,63.58856225966729,3.718468721388497e-65,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
month,5,62.92878007673922,1.7807501627531186e-64,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ws_lag_24h_mean,12,28.43391573718543,3.819300662925629e-64,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ws_lag_21h_mean,12,27.57993767875986,4.430957476741724e-62,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ws,12,25.970344331249724,3.465883740848215e-58,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ws_lag_3h_mean,12,24.743737732788162,3.2220143070243572e-55,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
HDD_18,5,51.33546510034687,1.733479079334547e-52,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ws_lag_15h_mean,12,20.892559042872772,6.754347555587141e-46,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ws_lag_12h_mean,12,20.735960264712887,1.616189785652748e-45,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ws_lag_18h_mean,12,20.07966560849143,6.254561249389368e-44,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
dayofweek_cos,11,17.864651218550264,1.2827559677353916e-35,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ws_lag_6h_mean,12,16.461948170970363,3.4178280371066373e-35,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ws_lag_9h_mean,12,10.72629819902534,1.8001042621817355e-21,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
month_day_interaction,4,17.442861265591798,2.964073576170148e-14,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
daily_temp_range,4,16.272124057872457,2.821508986078648e-13,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
month_cos,5,11.905192734317266,1.6976195337645442e-11,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
rn_day,10,6.6003208626642875,2.921222093817871e-10,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wd,4,12.309850215572965,5.614721981428285e-10,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wd_lag_3h_mean,4,10.512752758730164,1.7194237170243426e-08,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wd_lag_21h_mean,5,7.9786027074852095,1.6440297109813938e-07,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wd_lag_24h_mean,3,11.447382925917942,1.7422811752492298e-07,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wd_lag_18h_mean,12,4.296416610806345,7.881075130443068e-07,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wd_lag_15h_mean,12,4.09067569562752,2.127855702691809e-06,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
day_of_year_cos,11,4.198597678135419,3.145609105479002e-06,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wind_chill_fourier_sin_1,5,6.158284920373641,1.0574698933481708e-05,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hm_fourier_sin_1,5,6.158284920373641,1.0574698933481708e-05,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ta_fourier_sin_1,5,6.158284920373641,1.0574698933481708e-05,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ws_fourier_sin_1,5,6.158284920373641,1.0574698933481708e-05,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
wind_chill_fourier_cos_2,7,4.018149109238983,0.000212429001742839,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
ws_fourier_cos_2,7,4.018149109238983,0.000212429001742839,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
hm_fourier_cos_2,7,4.018149109238983,0.000212429001742839,True,***,7344,M,0,비난방기 (5-9월),7344,Branch_M_Season_0
